accelX,accelY,accelZ,gyroX,gyroY,gyroZ
1.1855408,6.7207727,4.886739,3.6546936,-0.21606445,0.47680664
0.6194173,7.6653447,29.421434,-0.46095276,2.179718,0.2626953
6.5007734,-2.6775756,4.669654,-0.17280579,0.411911,0.2770691
-8.451698,-6.2174397,13.604073,0.48020935,0.7602539,0.14338684
3.6994452,-0.9807671,8.064979,2.2565308,0.44706726,-0.8132324
1.4144211,-0.8889193,8.551977,1.9768982,1.844696,0.5364685
-0.3944475,-4.6786385,7.927845,2.1260376,2.0598755,0.17054749
0.4317727,0.8785175,8.807454,0.9883423,0.61964417,-0.15010071
-1.4484612,-0.75784755,9.57524,1.2285614,1.0856934,0.18013
-0.28975004,-0.53488237,10.027062,0.9643707,0.2542572,0.42781067
-0.46342623,-0.33321363,10.01656,1.1204376,0.11630249,0.4427185
-0.8197536,0.6917441,9.854301,0.9324188,0.6590576,0.8336792
-4.8690243,-0.33284643,9.734911,0.43759155,0.7293701,0.33406067
-1.7991145,-0.37319374,13.862273,0.20217896,-0.27571106,-0.4446411
-0.107081875,-1.7573776,13.529795,-1.3653564,-0.19049072,-0.5085602
3.6405098,-3.4480896,13.373879,-3.2285156,-0.26187134,-0.6822052
0.06566349,-3.0588331,12.884102,-3.1795044,1.1698456,-1.0390625
-2.7404633,-1.5469418,12.883209,-2.520111,-1.6887817,-2.1011353
1.4727812,-0.22793102,5.9967017,-3.5773926,-3.6701813,-1.4838104
2.012987,1.5398927,4.7163525,-2.7374268,-1.6866608,-0.5453186
0.7248316,0.95232266,5.289689,-1.2583008,-0.847229,0.051239014
1.3884428,1.4595909,3.8250468,0.56010437,-0.50953674,0.2616272
2.0372057,3.732153,3.2393417,2.3582764,-0.13882446,0.48745728
3.154209,8.85732,6.9387536,3.1311188,0.3565216,0.7702942
2.9125228,10.046831,28.342512,-1.1251526,-0.1382904,-0.46594238
4.39246,-10.893009,5.698413,0.8194885,1.3264465,0.64671326
-8.230082,-0.9159646,22.636938,0.69059753,0.25212097,0.4938507
3.1689763,-1.9052963,4.6954503,2.4243164,0.71125793,-0.1186676
-0.85868365,-1.2926875,11.675304,2.6480255,2.1653442,0.68240356
1.5581445,-1.5759822,7.4695587,0.8637085,0.51524353,-0.27366638
-1.8958106,-0.20301881,8.522654,1.1364136,1.2619934,-0.09310913
-0.42073587,-1.1901369,9.743694,1.0735626,0.56851196,0.13752747
-0.77583355,-1.3497903,9.670137,0.94732666,0.3053894,0.32341003
-0.28352582,0.09555578,9.54008,1.0368042,0.2073822,0.57321167
-0.16869786,0.7465852,9.270482,0.89619446,0.70166016,0.7500458
-6.133463,0.3569577,10.655094,0.34918213,0.86305237,0.45710754
-2.6005116,0.043003082,15.966469,-0.18185425,-0.9707947,-0.79138184
5.5602255,-2.9585452,13.073802,-2.7843018,-0.8403015,-0.87394714
4.0600433,-1.7989024,14.644104,-3.2120056,1.1533356,-0.9644928
-6.3657293,-4.3180227,12.753746,-2.1014557,0.79966736,-1.5786133
-1.2320645,-0.21181422,8.283863,-3.7222595,-3.7660522,-2.145874
2.489618,0.25293577,4.72409,-2.8072052,-2.758316,-1.0028381
2.5034924,0.76370203,4.8528123,-1.8782806,-1.6808014,-0.44943237
0.9075513,0.97177863,4.4458337,0.040786743,-0.66986084,0.22007751
1.455137,2.6195765,3.8462229,1.7739716,-0.18302917,0.33831787
1.3858798,7.0277433,3.9749985,2.9361725,-0.10952759,0.79959106
1.2281725,12.124758,27.226206,0.88394165,0.011901856,1.5761566
4.2985635,8.398845,7.1676173,-0.6819916,-1.1220703,-1.301117
1.0046935,-4.471118,13.106831,1.4591827,-0.024307251,1.104248
0.10830665,-4.3203073,9.68421,1.9337616,0.4864807,-0.4196167
2.3624709,-0.36545557,6.322951,2.5649261,1.7216492,0.08479309
-0.06010601,-3.6460624,9.293992,2.192093,2.2516327,0.5897217
-0.563999,2.332218,8.356507,0.98727417,0.7341614,-0.5277405
-1.2102929,-0.81991374,9.830036,1.0778198,1.2284393,0.003829956
-0.58205694,-1.6018966,10.087632,1.0415955,0.41244507,0.54019165
-0.002495408,0.13550723,9.814929,1.1087189,0.13069153,0.5108948
-0.21430811,0.64113426,9.879154,0.9782257,0.5365448,0.6983795
-3.7123158,0.124446094,9.056368,0.5249481,0.96585083,0.61795044
-2.8466067,-0.7790291,12.775374,0.43226624,-0.09729004,-0.012145996
-1.0709028,-2.6014285,12.445608,-1.5842743,-0.001937866,-0.30403137
3.633397,-3.4992185,13.8331,-3.2109375,-0.13349915,-1.0039062
0.1549379,-3.3828044,12.355251,-2.6729736,1.3173828,-1.304306
-4.2767386,-1.4283051,13.284821,-2.1430054,-2.11969,-2.1639862
0.83248997,0.46434498,5.2970004,-3.5677948,-4.078705,-1.6547852
3.367203,-0.38008553,4.5859475,-2.343277,-2.2352753,-0.6438446
2.065104,1.1686327,5.856499,-0.79278564,-0.88131714,-0.029190063
1.0974071,1.6169703,4.0353527,1.1161652,-0.41152954,0.29411316
2.2660723,4.901211,3.5648232,2.4834442,-0.05999756,0.49971008
1.6407251,8.804775,10.556501,2.545761,0.13388062,0.80384827
3.6297054,9.139465,25.67607,-0.6207428,1.0745087,-0.35195923
3.6396608,-8.106083,5.5752354,-0.6899872,0.5029907,0.7111664
-6.3685575,-5.681635,11.078956,0.7507782,0.45292664,-0.44677734
2.9188104,0.4913416,9.494988,2.369461,0.8476105,-0.2667389
1.6619533,-1.9717116,8.45883,2.0626526,2.000763,-0.09043884
0.6446909,-3.2594702,7.1030927,1.7867584,1.8196564,0.35430908
-0.98862624,0.8301328,10.383913,1.3164368,1.016983,0.03312683
-1.3648608,-0.109312,9.728807,1.0155029,0.96691895,0.2696228
-1.0290384,-1.0625952,10.190413,0.9883423,0.40551758,0.52368164
-0.29451978,0.5659787,9.514048,0.9947357,0.38900757,0.688797
-1.4735658,0.14698482,8.966924,0.72787476,1.0430756,0.7010498
-6.287236,-0.09407707,11.457573,0.27301025,0.35012817,0.27920532
1.3701446,2.16818,14.223269,-0.28997803,-0.3923645,-0.48458862
-1.3813338,-2.3702316,12.75063,-2.6511383,-0.6213989,-0.3189392
4.4632993,-2.4499443,14.93236,-3.2764435,0.3677063,-1.1967163
-1.4758172,-3.4080892,11.696444,-2.3171844,1.0010071,-1.4262848
-3.5456777,2.6919932,12.211185,-2.4024048,-0.8216553,-2.4356232
1.0770123,-0.21042472,4.8020744,-3.1582031,-4.098419,-1.6984558
3.100022,-0.25986522,4.1417556,-2.1456757,-2.5543213,-0.7322693
1.3913599,0.8546421,5.35659,0.051437378,-0.66560364,0.03312683
2.1256876,2.9760342,3.504748,1.7057953,-0.10101318,0.13645935
0.9128071,4.9328785,3.0862904,2.816864,0.08114624,0.56788635
0.8849199,11.089487,25.425592,0.6842041,0.8193817,0.90397644
4.2209024,2.692924,11.690907,-0.35069275,-0.24429321,-0.13517761
-4.9688234,-3.9646344,12.819472,0.5750122,0.18980408,0.16096497
1.6292428,-2.9044662,9.296227,1.8575897,0.52749634,-0.3578186
1.440053,0.27780592,7.3554354,2.1196442,1.6460266,0.060821533
-0.952388,-2.0964003,8.625381,2.4285736,2.578125,0.17427063
0.11960873,0.5336864,7.906282,1.2381439,1.3376312,0.22753906
-2.6439648,-0.48368287,10.437656,1.0298767,1.3717194,0.39212036
-1.3143576,0.31668174,9.7837,0.9398651,0.35865784,0.21368408
-1.1243658,-0.959577,9.924825,1.0852814,-0.039764404,0.14071655
1.3366485,0.4323454,11.29251,0.952652,0.12055969,0.68240356
-1.3076539,1.4634587,8.642245,0.6192169,0.8998108,0.8592377
-6.5524316,-1.553465,10.762838,0.2650299,0.5780945,0.31222534
-2.737586,-2.7969837,14.336144,-1.3121033,-1.3297882,-0.8510437
6.957968,-3.8732998,14.828982,-3.66687,-0.22618103,-0.73013306
0.61155653,-2.5660963,12.870701,-3.1768494,1.811142,-0.9900665
-5.461471,-2.2004282,12.511523,-2.31398,-1.9417877,-2.2476044
1.5424652,2.6084404,4.097989,-3.6876373,-4.7711334,-1.571167
1.9337283,0.09756732,5.7786703,-2.7331696,-1.9503174,-0.20602417
2.3117378,0.6973704,6.267204,-1.1325989,-0.7481537,-0.10748291
1.2421927,1.198434,3.7695522,0.61177063,-0.44136047,0.042175293
1.8432984,4.41827,3.1631904,2.339096,-0.32365417,0.28878784
-0.89602184,6.2069077,5.3171206,3.2680054,-0.16758728,0.19558716
6.145901,10.744642,30.261333,-0.4103546,2.3709412,0.23286438
2.3480616,-3.9548106,3.8990538,-1.070282,-0.039764404,0.5146332
-7.381913,-9.7009325,12.879784,0.9925995,1.1155243,-0.42173767
4.424281,1.1180634,8.449812,2.1697235,0.34799194,-0.085113525
-0.038359404,-1.8586316,7.8525686,2.0285645,2.3112793,0.42514038
-0.90443766,-1.532723,8.377758,1.879425,1.7957001,0.10876465
-0.9065316,0.6827799,8.927672,1.3537292,1.3072662,0.26641846
-1.9959102,-0.1816464,9.829015,1.0117798,0.697937,0.16947937
-0.84311444,-1.2689936,9.15205,1.0133667,0.15731812,0.2823944
-0.6479685,-0.83920944,10.057401,1.1635742,-0.11805725,0.4704132
1.424154,1.44703,10.786562,0.88075256,0.667572,0.7606964
-4.338928,1.0482471,10.466349,0.4716797,0.9152527,0.5327301
-3.6411948,-0.8717818,12.278261,-0.39170837,-0.49569702,-0.2827301
0.5838426,-3.7014785,14.425122,-2.7028046,-1.3905182,-0.8457184
4.609432,-2.090341,15.213652,-3.3888397,1.5970154,-0.96821594
-2.6955285,-3.8562574,12.036851,-2.3832245,2.0225983,-1.3357391
0.39043388,-1.1733024,5.6522994,-3.855957,-3.840622,-2.1671753
1.2564304,2.248016,5.4376535,-2.8242493,-2.3375397,-0.48672485
2.8777728,0.8678396,6.793615,-1.7653656,-1.0576172,-0.14424133
0.63066256,1.0087588,3.9942715,0.18618774,-0.52711487,0.16468811
2.3491464,2.7025628,3.2287319,1.956131,0.015640259,0.22914124
1.5884455,5.945797,2.740512,3.7787933,0.007644653,0.7644348
-0.99127746,11.357752,27.047787,1.9588013,0.71232605,1.2736206
6.414697,6.222452,11.324054,-0.92807007,-1.21315,-0.66249084
-2.1146433,-4.2598953,10.142754,0.95051575,-0.03656006,0.61476135
-0.41256124,-3.8748758,10.798808,1.241333,-0.28370667,-0.24969482
1.1708368,0.28067434,7.647498,2.0232391,1.5437622,0.07521057
0.009569705,-2.806701,7.7357435,2.162796,2.4268646,0.14657593
-0.28604656,-0.1796853,8.00185,1.4160461,1.3285675,0.10343933
-3.2161314,0.17976254,11.011729,0.9446564,0.934433,0.20835876
0.86350864,-0.18707329,8.76941,0.9755554,0.285141,0.26216125
-1.8112452,-0.33766156,10.83581,1.0431976,0.11949158,0.48266602
0.6050865,0.88666,10.126833,1.0037842,0.3139038,0.71276855
-3.6687603,1.0075521,10.749595,0.5063019,0.79115295,0.7511139
-5.223106,-1.609531,11.054711,-0.12911987,-0.19262695,0.20677185
1.1901828,-1.5303521,12.233245,-1.468689,-0.7865143,-0.53678894
3.1971188,-3.5260494,15.520301,-3.5241241,-0.39076233,-1.0566406
2.1208267,-1.851323,13.937795,-2.9712524,1.7355042,-1.048645
-5.0017214,-0.40503746,13.6428385,-2.0892181,-1.5108948,-1.892868
-0.33052915,0.27129793,5.793462,-3.1976166,-3.7532654,-1.6632996
2.1836681,-0.30711025,4.8688097,-2.5137177,-2.1095734,-0.6715393
2.454748,0.7027049,4.7264004,-0.847641,-0.81632996,-0.14849854
0.6075294,1.4202907,3.9876962,0.8498535,-0.6038208,0.29785156
2.0456724,4.5465455,3.8823707,2.3534698,-0.15267944,0.45603943
1.7218776,6.983719,6.088292,3.1289825,0.11151123,0.5018463
-0.8004525,8.3153515,28.291069,-0.9967804,1.4372253,0.02619934
6.6787987,-5.2232494,4.3566732,-0.28997803,0.43907166,0.18759155
-9.005463,-5.3131742,16.920588,0.29325867,0.07635498,0.34684753
3.101355,1.1530535,7.871223,2.1276398,1.157074,-0.46328735
-0.80604523,-0.5661652,8.254714,1.9907532,1.8036804,0.4096985
-1.4100437,-3.2109296,9.179919,1.7910156,1.2444153,-0.008422852
-0.16591796,0.06390095,9.705931,1.3164368,1.572525,0.24830627
-2.4271498,-0.61448216,9.927063,0.85517883,0.6958008,0.4342041
-0.5041621,-1.5246856,10.542113,1.1166992,0.12908936,0.29518127
1.0108227,0.13595998,10.133749,1.0581207,0.17755127,0.6248779
-0.83425474,1.0406866,9.267054,0.82055664,0.99354553,0.80703735
-4.125177,0.032684296,9.9725895,0.53559875,1.0010071,0.515152
-2.1851184,-0.066809595,12.848017,-0.16960144,-0.42752075,-0.35090637
1.615521,-2.631347,13.4252405,-2.2202454,-0.8136749,-0.5911255
3.973428,-2.0960333,15.772153,-3.3456879,0.04812622,-0.98046875
0.41983706,-3.504475,11.912085,-2.8237152,1.6662598,-1.3117676
-3.298676,-0.21195683,11.690325,-2.7017365,-2.3204956,-2.354126
0.833972,2.2733707,4.6747327,-3.50708,-4.1703186,-1.4177704
2.2704115,1.1889155,7.1226745,-2.393341,-1.8160858,-0.33439636
2.4932835,1.7410345,5.728522,-0.85084534,-0.65068054,-0.31095886
0.51009285,1.4228575,4.0504813,0.48286438,-0.5351105,0.14178467
1.704401,3.5558481,2.7739456,2.1207123,-0.018447876,0.32447815
0.85455066,5.5195336,3.8750472,3.1912994,0.028411865,0.5417938
-2.3406968,10.421209,28.95365,0.7529144,0.9360199,0.94766235
6.290473,3.121212,8.81322,-0.76242065,-0.62831116,-0.6449127
-5.778467,-1.3359003,15.673143,0.38006592,-0.07331848,0.6845398
0.73017126,-2.2704797,9.339894,1.6109924,-0.14894104,-0.6353302
2.536084,0.47774887,7.593233,2.0450745,1.3083344,-0.22839355
0.6872158,-4.333521,8.210795,1.9129944,1.780777,0.17214966
0.803058,0.9822377,7.903534,1.5204315,1.223114,0.24404907
-2.542965,0.4951911,10.289572,0.6511841,1.4841003,0.13964844
-1.2621962,0.2787782,9.395052,0.96383667,0.68196106,0.21795654
-0.109246805,-1.776517,10.757683,0.9324188,0.20845032,0.3127594
-0.2039439,-1.2985421,9.148888,0.7444,0.35066223,0.46669006
-0.255123,0.38769817,9.456127,0.8876648,0.4076538,0.57214355
-1.9582088,1.3096027,8.101003,0.74172974,0.8753052,0.8198242
-5.412159,-1.8107433,9.915336,0.36782837,0.22070312,0.35749817
-4.3957653,-3.621142,15.318502,-0.49238586,-1.1343231,-0.5783386
7.200242,-4.888501,15.350925,-2.279358,-0.72898865,-0.9144287
4.205765,-1.0579181,10.57436,-2.9403534,1.3541412,-0.50109863
-4.9257317,-4.720421,10.552498,-2.822647,1.8990173,-0.39297485
-1.5445744,1.2513665,10.241249,-2.7810974,-2.3108978,-1.4230957
0.9142244,1.3392917,7.5062137,-2.3960114,-2.093048,-1.3117676
1.2908505,0.095007956,5.645487,-1.8436737,-1.7761383,-0.80630493
0.073250085,1.9966105,5.449596,0.25170898,-1.2850494,-0.26834106
-0.46053606,3.624846,6.2025576,0.78593445,-1.0522919,-0.13092041
-2.6539044,5.752618,9.152377,1.302063,-2.3870697,-0.9410553
-0.5027577,3.0471733,10.539634,0.9276123,-2.4616394,-1.3298798
4.4149785,3.0709243,10.423111,-1.0990448,-2.325821,-0.6427765
5.1582003,-5.9048705,6.583627,1.6770325,-1.5689392,1.021164
-7.3219824,-4.65322,18.82499,0.9483948,-1.437912,-0.06274414
0.75664306,2.7644148,6.047463,1.5049896,-2.0605621,-0.79244995
0.77086115,-1.7172891,9.910517,0.9649048,-1.944458,-0.22413635
1.6470437,1.4633117,10.16762,0.34545898,-1.9535065,-0.60124207
-2.5804493,-0.22880054,9.988795,-0.018875122,-2.1047668,-0.41108704
-0.18714717,-1.9757068,10.130155,0.13400269,-2.6677704,-0.6917877
1.8638382,-0.62101007,9.737286,0.17234802,-2.2842712,-0.42866516
-2.0566437,-2.7491932,9.408316,0.12387085,-1.9742737,-0.28964233
1.409803,-0.3295455,9.90795,0.13452148,-2.4600372,-0.34077454
-1.1039019,-1.8272028,9.799598,0.063690186,-1.7095642,-0.10269165
0.7830757,-1.9754763,9.416047,0.31402588,-2.0957184,-0.18205261
0.07818598,-0.9790915,10.169293,0.1313324,-1.7031708,0.051239014
-0.2746539,-1.6785297,9.935212,0.31721497,-1.4251404,0.16575623
-0.42202908,-0.4287961,10.04531,0.12867737,-1.658432,0.2461853
-0.8177657,-1.3929608,9.32176,0.08766174,-1.3787994,0.3100891
-0.21859409,-1.5462247,9.31061,0.25810242,-1.2088928,0.24565125
-1.0249115,-1.1963693,10.252361,0.06422424,-1.0315247,0.35803223
-3.3330202,-1.987798,12.481852,-0.26974487,-1.3164825,0.31329346
1.5553911,0.4095354,9.487744,-0.5280609,-1.6286011,0.2701416
-0.19872242,-1.3232135,8.996746,-1.4074402,-1.8054352,0.34205627
0.16621444,-1.3145791,10.046478,-2.0146484,-2.346054,-0.18525696
1.8273156,-1.2800132,12.464524,-2.1749573,-2.1654968,-0.99964905
-0.94568074,0.11929822,12.463699,-2.0125122,-1.7510986,-1.460907
-1.0984341,-1.4451002,11.159682,-1.3579102,-2.4147644,-2.3903503
2.949284,-0.09178054,10.694697,-2.7816315,-3.9897614,-1.9908752
2.656016,1.8677713,8.006162,-2.3342285,-2.0174255,-1.3698273
2.1991632,2.0426166,6.9580784,-1.5571136,-1.18013,-0.7152252
1.3660355,3.0461366,6.269562,-0.71235657,-0.6964874,-0.17939758
1.27076,4.539473,4.9769745,0.62561035,-0.4781189,-0.049957275
0.9239149,5.1013603,5.767244,1.4224396,-0.10580444,-0.11387634
0.78313637,8.257423,10.531231,1.3771667,-0.638443,-0.16394043
1.0968187,7.115322,8.1718645,0.49725342,-0.4392395,-0.30989075
2.7153742,3.6884785,4.621736,1.4117737,-0.17930603,-0.18737793
5.6589775,-1.9845788,19.272392,2.2639923,1.190094,1.452591
-2.9384484,-3.6288533,7.1675415,0.35983276,0.3410797,-0.6848602
0.5856062,-3.5264895,8.425756,1.3276215,0.70166016,-0.020141602
2.2780724,0.05974698,10.20712,1.428299,1.5102081,0.06561279
0.8159367,-1.3290669,7.764836,1.1007233,1.7381744,-0.059020996
-2.300001,0.33371985,10.318586,1.048523,1.5549469,0.111953735
-0.62970835,-0.48859078,10.016034,0.7534485,1.0904846,0.111953735
-0.58498895,-1.7503932,9.89459,0.82855225,0.84654236,0.2626953
-0.7082624,-1.2448262,9.787611,0.60591125,0.5035248,0.37667847
0.24139531,-1.3398347,9.389906,0.7822113,0.30378723,0.42141724
0.22517847,0.9239429,9.807552,0.7976532,0.6121826,0.6461792
-0.90118,0.66159534,11.189007,0.59684753,0.7868805,0.52101135
-2.9114542,0.22104836,10.865489,0.10043335,0.53282166,0.26908875
-1.6561682,-1.5125554,11.566165,-0.9009094,-0.3247223,-0.30989075
3.8110988,-0.94537234,14.250551,-2.8934784,-0.8349762,-0.7253418
1.8513918,-1.9885907,13.736501,-3.4687347,1.2374878,-0.96875
-2.8182473,-7.038644,11.452544,-2.3027954,0.70858765,-1.5157623
-0.7708806,1.951603,11.125511,-3.9310455,-3.5316925,-2.2129822
2.498218,3.261727,6.1509123,-2.8295746,-2.122345,-1.1397247
1.089421,1.4760709,5.8607626,-2.1664429,-1.1044922,-0.86383057
1.5923487,0.8270347,4.1968765,-0.68040466,-1.149231,-0.3604889
2.694952,1.9612197,4.2042155,0.87968445,-0.60861206,0.08425903
0.337809,3.2938113,2.9002967,2.3311005,-0.37638855,0.37347412
1.248713,7.1761017,7.384948,3.802765,0.11576843,0.29145813
1.044233,9.865091,27.731787,0.65437317,1.223114,1.2496643
1.6953914,2.911969,1.7767627,-0.27186584,-0.24588013,0.008087158
-0.9579177,4.6690006,23.446152,2.2176514,0.56851196,0.5423279
2.428797,-0.31540716,4.1295185,1.3601227,-1.7857208,-0.5405121
3.7278154,-4.1998496,6.8103456,1.7191162,1.9283142,0.70744324
-0.2182798,-1.5657849,10.971735,1.6349487,2.2494965,0.011291504
-1.7866299,-0.66166425,6.1685143,1.3004608,0.8598633,-0.42599487
-0.08277308,-0.638051,9.774913,0.95744324,0.7783661,0.20410156
-0.45528644,-1.7760408,8.983885,0.97927856,0.44706726,0.16255188
