accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.89790046,-3.2029307,2.6103246,1.9189911,1.282959,0.84669495
0.5731016,3.0049462,9.703234,1.1812897,1.4826813,1.3026276
-0.12154876,2.142759,8.833373,0.9240265,1.1199646,1.3601379
0.58669746,6.8937316,11.880399,0.85691833,1.4656372,1.1508179
2.4435692,5.7967014,12.959675,0.3679657,0.6485901,0.42536926
-1.070307,7.282756,10.81046,-0.27919006,0.064819336,-0.40925598
-1.6066529,-2.008045,13.122286,-0.68185425,-0.17965698,-1.8058167
1.4387991,0.13897957,18.159351,-1.2363281,-0.36660767,-1.8500366
0.7371015,-1.4215511,12.149581,-1.5447235,0.9910736,-1.7973022
0.117562525,1.6224029,7.4340973,-2.2424774,-1.2779388,-1.5384369
-1.3359165,1.2494467,3.821972,-2.0917358,-2.3448029,-1.0681305
0.031036347,-0.9221412,4.58052,-1.6251526,-2.5562592,-0.8651886
1.0429559,-1.485572,1.3435961,-0.06933594,-1.8025818,-0.56585693
4.7104516,4.4274917,7.338664,1.2180328,-1.4846039,0.8722534
14.062028,13.724286,19.14247,-0.13858032,-2.0784912,0.706604
5.4290524,0.56121314,8.850956,-1.4706879,-0.7511749,-0.5871582
4.241147,-4.268243,23.125586,1.3618469,1.4597931,1.0197906
-2.0037944,0.09814289,8.728594,0.88035583,-0.531723,-0.5807648
0.2692781,-2.4408453,8.031343,3.004486,1.9055939,0.89941406
-2.3916156,3.27177,6.6644006,2.3562775,1.8917542,1.138031
1.1673251,-1.2643297,4.717511,1.7661133,0.97935486,1.264801
-0.98820233,5.2215586,9.284217,1.1056519,1.4832153,1.2909088
0.26497337,2.3215253,8.366292,0.92881775,1.1183624,1.2269897
2.8228726,5.8276577,12.16588,0.92774963,1.0352783,0.88983154
2.383716,5.8506765,12.397266,0.3242798,0.839798,0.4717102
-3.0403528,6.7386603,14.384871,-0.2775879,0.04724121,-0.75653076
-0.099134624,-0.19939904,16.221571,-1.3955841,-0.71069336,-2.2473755
0.9960965,-2.34368,16.056175,-1.2443237,-0.24943542,-2.033783
1.8989198,0.14396915,11.114391,-1.8131714,0.7519226,-1.6151428
-0.92715573,2.3006659,4.7173066,-2.282959,-1.1474457,-1.5134125
-0.10082029,0.43298703,2.930271,-2.0203705,-2.346405,-0.9988861
-0.676801,-1.5253477,2.5812342,-1.0648193,-2.3256378,-0.8193817
1.8360952,0.65531677,4.6045136,0.694458,-2.4476013,0.55107117
10.164813,5.237543,11.431956,1.711792,-1.8915405,0.4988861
12.452225,5.431322,19.41578,-1.0941162,-0.7724762,-0.29794312
-1.4946177,-2.7268662,16.090227,-1.2038422,0.70983887,-0.615921
-3.2637107,-2.5051816,10.582576,0.18153381,1.4299622,0.22297668
-2.1122258,-2.6480908,8.722587,2.0233765,0.7684326,0.43443298
3.7763653,3.9989102,11.200332,2.3866425,1.4129181,0.9233856
-3.1774285,-0.45103613,2.7801435,2.1799774,1.7063904,0.8269806
1.8893378,0.2785594,7.315792,1.5264282,0.71569824,1.4538879
-0.20170802,4.6780486,9.469943,1.0502625,1.5135803,1.2525482
1.7236866,3.47848,9.147671,0.93788147,1.1822815,1.1130066
1.2201121,7.416934,13.530122,0.677948,0.7620392,0.880249
1.8342845,6.602898,11.930283,-0.060272217,0.20596313,0.20646667
-2.3209887,0.93179643,12.229488,-0.53378296,-0.5530243,-1.4068756
0.116030514,-0.95097154,17.573257,-1.2485809,-0.4795227,-2.1557617
0.48653096,0.48450634,12.633918,-1.0962524,0.760437,-2.0891876
0.3214268,1.4921664,10.648679,-1.9585724,-0.8513031,-1.618866
-1.6274495,0.20480275,4.2555175,-2.2563171,-1.8585205,-1.0244446
0.761609,-1.1662449,3.804909,-1.7662964,-1.8228302,-0.67344666
-0.31344476,-0.95140696,1.9636757,-0.5662842,-1.7993927,-0.6867676
1.8793768,1.4841895,3.186014,0.9692993,-1.3791504,0.6719818
13.267632,10.534389,15.612285,0.79299927,-2.2787628,1.0213928
9.776655,5.1886253,17.107475,-1.8941345,-0.30801392,-0.74269104
-0.557724,-5.822553,24.728905,-0.015533447,2.1873627,-0.7655945
1.1183832,-1.5209781,6.9291253,0.58154297,0.2544403,0.45359802
-2.7968493,-2.9298964,9.203429,3.0929108,2.082428,1.0245819
-2.4251451,2.728715,5.257519,2.2412262,2.1309052,0.9191284
-0.7891535,-0.8904478,4.222489,1.7938232,1.0129089,1.1859741
1.9242532,3.2853346,9.856604,1.2654419,0.7961273,1.2024841
0.8849575,1.1681033,7.880433,0.9224243,0.7061157,1.0331116
-1.0788003,5.1169276,11.961373,0.71203613,1.0379333,1.3958282
2.2168279,4.7150292,12.332652,0.41856384,0.7258148,0.45573425
-1.4408909,6.0617075,11.8153,-0.24031067,0.8350067,-0.29527283
-2.4771724,-0.12636149,11.562888,-1.0674896,0.22940063,-1.71315
-0.4183581,1.2628746,17.802563,-1.0690765,-1.1783447,-2.1658783
1.529407,0.05576694,12.266511,-1.5383301,0.2501831,-1.8968964
-0.14815992,0.4573396,8.673376,-2.21904,-1.1154938,-1.7978363
-1.0475538,0.28318447,3.9217591,-1.9793549,-1.8313446,-1.0526733
0.6673292,0.28572634,4.868099,-1.3002472,-1.3972473,-0.98023987
0.61616176,0.01889383,1.2804551,9.77E-04,-1.4020538,-0.39595032
3.3421874,5.0647073,6.0889306,1.1349487,-1.3818054,0.77638245
10.5272255,11.947488,14.982804,0.16662598,-2.904068,0.15905762
7.800572,0.4126016,9.667991,-0.6477661,-0.021469116,-0.42523193
3.2654467,-3.3349826,25.740305,-0.7665405,1.0102386,1.2541504
-4.3201313,0.017088592,6.5724626,1.4209747,2.5953522,-0.3922119
0.9709465,-0.6089987,8.697904,2.2593384,0.1479187,0.816864
-0.6469535,0.7951893,8.243242,1.841217,1.8800354,1.0011444
-0.9786415,0.017826557,4.541441,1.6729126,1.8528748,1.1385651
0.20153093,3.4005024,9.673096,1.0678406,1.2951965,1.2126007
-0.38511074,2.887721,8.228486,0.8728943,0.9138336,1.0400391
0.4356608,3.2909389,9.9056225,0.5479889,0.79719543,1.1870422
1.6508569,4.26006,9.801394,0.50057983,0.41529846,0.54574585
0.44803,4.823401,10.993102,0.19006348,0.6608429,0.17449951
-0.42225862,1.127208,10.582604,-0.5167389,0.7812195,-0.47531128
-3.2349133,1.6543057,10.811847,-0.8581543,0.36309814,-1.3525543
-0.5403808,0.27237746,19.081009,-1.0520325,-0.88220215,-2.1797333
2.6709125,-3.9670436,11.53246,-1.027008,0.4147644,-1.5597382
0.6644873,2.069678,8.18637,-1.2086334,0.7572479,-1.4968872
-0.5544387,0.9546802,9.761285,-1.2810669,-0.6675415,-1.2870331
0.605986,0.5047752,4.1600018,-0.65841675,-1.8611755,-0.631897
1.3997166,1.8067576,6.7745457,-0.2275238,-1.2007141,-0.30699158
1.1670167,3.1134923,7.4262114,-0.14762878,-1.8686371,0.046142578
3.8631945,5.9042134,8.921529,0.21029663,-1.276886,-0.28089905
3.2862449,4.7811112,7.7173758,-0.107681274,-1.5858002,-0.5839691
4.195155,3.6665516,7.98316,-0.014465332,-1.818573,-0.54507446
4.2844224,3.2560902,6.064734,0.07234192,-1.0755463,-0.8151245
0.44667143,6.2177153,23.134848,0.23905945,-1.247055,-0.43962097
0.92940253,0.41392678,2.4899695,-0.42565918,-1.8835449,0.37904358
-0.85981417,2.1390722,14.4614105,0.3461151,-2.7192535,1.2110138
1.5613103,5.1198883,8.0725155,0.64120483,-1.8766174,-0.07637024
0.4482221,4.476394,7.413858,0.81962585,-2.362915,-0.29208374
0.64743257,2.9634588,9.889254,0.41963196,-3.094757,-0.24201965
1.0045686,2.1154392,9.539498,0.2587738,-3.2119293,-0.5567932
-0.40233517,2.3137019,9.8566265,0.004165649,-2.9924927,-0.7075348
0.04282248,2.1459424,9.906017,-0.049087524,-3.5805206,-0.64308167
-0.18371615,0.60979325,10.865732,-0.18597412,-3.541626,-0.65586853
-0.44914758,-1.621753,10.129414,-0.16893005,-3.6763916,-0.38902283
1.434045,0.18830973,10.181426,-0.35162354,-2.411911,0.1026001
0.7768672,3.104412,10.726754,-0.8091583,-2.2260284,-0.16957092
1.8195678,1.370048,8.554182,-0.62327576,-2.0630493,-0.8886261
4.387916,0.42135936,8.605309,-0.3100891,-1.471817,-0.47584534
0.30256855,3.9514413,9.910179,0.2310791,-1.2971191,-0.6260376
1.3277806,3.0020726,10.57877,0.9895477,-1.9591827,-1.4260559
2.942151,0.43571246,9.160238,0.69766235,-2.7991486,-1.2321777
2.564165,-1.159278,9.080417,0.045181274,-1.8089752,-0.41937256
-0.004017055,0.59765106,7.7570314,-0.16893005,-1.2971191,0.006729126
0.048048213,-0.14440064,6.4311123,0.1138916,-0.98020935,0.2437439
1.1375644,2.780686,12.249603,0.68115234,-0.16368103,0.31724548
0.38349938,1.6244142,12.51692,0.4153595,-0.54078674,-0.47531128
-0.36197203,0.6219555,7.1935606,0.17514038,-1.1085663,0.07809448
-0.34775424,2.771927,11.146106,0.34664917,-1.1927185,0.29914856
1.0163711,0.57680887,8.711968,0.5245514,-0.90563965,0.20272827
0.5741881,1.3899137,8.637186,0.4499817,-0.72080994,0.10632324
0.46402547,1.5906392,9.745688,0.47662354,-0.29364014,0.14894104
0.002517588,1.6277653,8.884998,0.47181702,-0.19563293,0.4093933
0.46196392,0.47539848,9.2822,0.6001892,0.3002472,0.5665283
-0.9176874,1.786402,10.646896,0.47288513,0.71144104,0.544693
0.010908306,5.4437103,12.051558,0.6092377,0.63952637,0.4786377
0.106325775,4.1528554,14.07022,0.3722229,0.3609619,0.21179199
0.56143236,3.182255,13.033519,-0.10235596,0.11116028,-0.2180481
-1.2898365,0.83023506,10.24987,-0.9108887,-0.0869751,-0.7490845
2.2639368,-0.47563237,11.614866,-1.6736145,0.7572479,-1.2827759
-0.70169276,0.27629572,12.144493,-1.4009094,1.1295471,-1.1885071
0.3593681,3.8416243,12.5015335,-2.0778809,-0.9951172,-1.9933014
0.52286065,0.011218309,7.3968496,-2.1982574,-1.5996552,-1.6699982
0.7358928,-0.66934335,3.88062,-1.9282227,-1.1602325,-1.0798492
-0.16900831,1.0226674,2.8093097,-1.155899,-0.91682434,-0.49768066
1.2466769,1.5919535,3.2921104,0.32055664,-1.3802032,0.2794342
6.577784,6.099175,8.183339,0.78234863,-1.8462677,0.6277771
12.091579,9.050293,18.006388,-0.33085632,-1.771698,0.19900513
6.289511,2.3568497,7.2590375,-0.90982056,0.17933655,-0.549881
-4.460348,-4.5661974,16.676828,0.868103,1.4241028,-0.054519653
-2.3382833,0.6039572,10.461429,0.33280945,-0.48805237,-0.08062744
-3.8340182,-1.9649839,5.3587666,1.7336273,1.6621857,0.25334167
2.1035216,2.2407923,10.361579,1.8034058,0.5393982,1.0842438
0.44877973,0.9673267,5.4138827,1.7847595,1.1785583,1.00914
-0.43692687,2.0809927,8.352852,1.7070007,0.80784607,1.280777
0.8163487,1.0593848,7.6660795,1.0523987,0.6773529,1.0645294
-0.52611303,1.9456697,11.17053,0.84680176,1.0347443,1.13591
1.9539678,4.6008873,12.206654,0.61509705,1.2312927,0.7710571
0.18008327,8.938622,11.981478,0.2742157,0.3860016,0.22190857
0.18411922,2.8246062,11.218564,-0.3106079,0.12927246,-0.32403564
-2.4621754,0.9378252,12.217346,-0.789978,0.5878601,-0.967453
0.2789168,-0.5127086,14.278453,-1.1835938,-0.2941742,-1.8787842
0.5437365,-1.3172818,13.788852,-1.2139587,-0.18179321,-1.7632141
1.3596061,-1.3518002,10.212352,-2.5146484,-1.216156,-1.7467041
-0.027259901,-0.97937477,1.7591034,-1.854187,-0.9226837,-0.53123474
0.024464285,0.7119656,1.9689722,-1.3236847,-1.1517029,-0.05239868
-0.46658063,1.2094916,1.9242055,-0.7484436,-1.8787537,0.15905762
2.7496865,3.2357006,5.9410954,0.9932709,-2.7362976,0.7619934
14.368074,7.45714,24.370325,-1.441391,-0.19670105,-0.37091064
7.2638364,2.1210554,8.902665,-1.7593689,0.12606812,-1.2018127
-1.2441056,-3.5310514,20.319918,1.0992584,1.4326172,0.49142456
2.003186,-2.2349172,6.54505,1.5035248,1.0832214,-0.26438904
-0.7058556,1.9138098,11.093115,2.7264557,1.5737762,1.0528107
-1.0537335,3.9423416,8.695657,2.2385712,0.79026794,0.783844
0.90887225,-2.008387,2.2858331,2.1778412,0.98786926,0.58143616
0.57151556,1.7954398,10.106383,0.9538574,1.4086456,1.5151367
-0.14221627,1.1898916,8.98211,0.85266113,1.2930756,1.2823792
0.9415732,8.168539,11.668476,0.9048462,1.5466003,1.0964966
3.4330895,8.605858,12.136436,0.42121887,0.90371704,0.35986328
-1.3830712,6.2862487,11.644837,-0.42193604,-0.22120667,-0.28515625
0.2967195,-3.3135417,14.726899,-1.0573578,-0.20256042,-1.9038239
0.55134356,2.2561817,16.471899,-1.3066406,0.006225586,-2.0289917
0.83250123,0.26799893,11.30419,-1.37854,0.7774811,-1.8351135
-0.41058096,0.9997128,5.1830835,-2.3473969,-2.0012512,-1.7221985
0.017038465,-0.8095446,2.8944278,-1.8813477,-2.059845,-0.9988861
0.31026697,-0.5753978,2.6539443,-0.68185425,-1.7594452,-0.5109863
1.4800907,1.3313578,2.883426,0.5389404,-1.8494568,0.5505371
7.6011734,6.295887,10.440199,0.8755646,-2.0657043,0.9095459
12.11294,3.9715118,19.689362,-1.5926666,-0.51148987,-0.12750244
4.2937346,6.913398,5.0936975,-0.62327576,0.05470276,-0.87371826
4.460426,-5.054469,24.682087,2.1325684,1.3218384,0.49835205
4.386294,-3.5469534,4.0258465,0.83187866,-1.0803375,-0.25746155
-1.761837,-2.3599253,10.344198,3.1040955,2.5042725,1.4150085
-1.4972674,5.6530786,7.7702484,2.3690643,2.1191864,0.8834381
-0.5244558,-1.9105401,2.7333956,1.9275055,0.952713,1.0267181
1.9966421,4.7091455,10.608881,1.3783569,0.7620392,1.3628082
0.8743214,-1.8804567,8.98986,0.84573364,0.6826782,1.2749176
0.92294407,7.991921,13.155284,0.94906616,1.4667053,1.1497498
1.3867121,8.150365,11.629034,0.33174133,0.854187,0.26239014
-1.5723463,4.192423,10.955709,-0.58865356,0.31835938,-0.59780884
-2.00582,0.254319,12.192523,-1.296524,0.014221191,-2.207962
0.31697497,-0.7680463,20.436377,-1.4520416,-0.53012085,-2.2745361
2.506579,-0.33550417,12.864316,-1.7268829,0.34924316,-1.811676
-0.9498315,0.62893486,5.2848673,-2.2014618,-1.0936584,-1.8052826
-0.98831576,0.48543382,1.530509,-2.0997314,-2.440155,-0.79115295
0.31781167,-0.1460179,4.2965426,-1.0717468,-2.1690369,-0.8902283
0.6699089,-1.3795441,2.8888679,0.3711548,-1.8457336,0.23735046
6.4232783,5.320777,7.670272,1.5264282,-2.0252228,1.1231232
18.327576,8.889289,23.751936,-0.8842621,-1.835083,0.030700684
2.0756216,2.0631306,5.3145285,-1.1452484,0.6911926,-0.5967407
-0.0487566,-2.0357988,19.513565,1.838028,1.1641693,-0.14826965
3.21755,-4.9656825,7.5742707,0.9160309,-0.1892395,0.006729126
0.06830682,0.20833375,9.571779,2.8995667,2.2917633,1.5614777
-2.5909815,4.3232594,4.895352,2.077179,2.1660614,0.87971497
1.9124515,0.73256767,9.009458,1.6867523,0.7519226,1.1854401
-0.17859763,3.8865047,8.738073,0.9197693,1.4656372,1.0799866
0.7758138,3.9853015,8.909764,0.8254852,1.2248993,1.4778595
1.4855809,7.8899393,13.209859,0.7216339,0.8131714,0.60061646
2.0331817,6.292805,11.812816,-0.18971252,0.3045044,-0.037475586
-1.8042464,-0.9914512,12.122388,-0.8384552,-0.4587555,-1.6502991
0.87001413,1.0975671,18.794018,-1.1985168,-0.690979,-2.0731964
0.5963931,-0.7039248,14.883346,-1.2070312,0.82063293,-2.2218018
0.8319441,2.854455,9.311149,-2.637146,-2.0321503,-1.602356
-0.7691119,-0.8744773,4.583038,-2.2840118,-2.2079163,-1.1139374
-0.05274415,-2.7014213,1.4281833,-1.4962463,-1.0659637,-0.59994507
-0.46524328,-0.017400507,0.7308871,-0.34950256,-1.5144348,-0.10406494
2.1360943,3.8227017,6.2384477,1.1242981,-2.1642456,0.9553375
13.497675,8.72953,18.134157,0.64279175,-1.2587738,0.43762207
4.6425295,4.8374376,3.9686208,-1.999588,-1.1463776,-0.664917
-9.113512,-8.403183,21.739603,0.39245605,2.352478,-0.7272339
0.43417463,-1.4062376,7.4593086,-0.07785034,-1.9032593,-0.7352295
-5.550188,-5.0519934,6.366862,2.6007538,2.7247925,0.6565399
1.1623453,5.477301,10.19989,2.0894318,1.3362122,1.2445679
-2.6555626,-0.63277113,2.0597854,2.1538696,1.7383575,0.92285156
3.427723,3.3666859,9.924247,1.5711823,0.43925476,1.0879669
-0.07346064,-0.38922632,8.540849,0.89793396,0.6437988,1.1790466
-0.78427553,6.997789,10.650479,0.8366699,1.7356873,1.2264557
1.5269698,5.4646926,12.055547,0.61509705,0.48506165,0.48503113
2.0333526,5.921555,12.857561,-0.18171692,0.26402283,-0.00819397
-3.589864,0.4674155,11.130579,-1.0696106,-0.24516296,-1.605545
1.0293505,-0.66486114,19.832592,-1.4206238,-0.86569214,-2.1253967
1.1684744,0.29754412,14.026074,-1.6235504,1.3553925,-1.8953094
0.2936808,2.4934795,8.492496,-2.8203735,-1.8393402,-1.6257935
-0.47524208,-0.5303345,2.2293808,-2.2920074,-1.851593,-0.94296265
0.08693142,-0.9895327,2.7982676,-1.4866638,-1.5059052,-0.60313416
0.53654796,-0.5013075,2.7639396,-0.27493286,-1.6497192,0.22190857
3.3579288,3.5279539,4.6796246,1.4300232,-1.6060486,1.0293732
16.636168,9.88176,17.335516,0.5144348,-0.82733154,0.66825867
6.3577375,1.6749899,7.889596,-1.6363373,-0.9780731,-0.7160492
-7.504293,-2.1212199,16.799166,-0.16680908,2.2331696,-0.75813293
0.2978352,-2.4375997,7.8203588,0.02973938,-2.1578522,-1.42659
-4.9925356,-6.1997776,2.4680195,1.4539948,1.747406,0.70980835
1.0767114,8.804743,14.968234,2.412201,1.1007843,1.5391083
0.08098036,-2.8051176,2.3443866,2.0851593,1.3053284,0.37690735
0.5872589,-0.15712114,9.152361,1.6366882,1.1902771,1.3665314
-0.39705893,1.1270152,8.713777,0.7839508,1.2126465,1.5593567
1.1394509,5.553916,12.766522,0.9554596,1.7261047,1.215805
2.461783,8.890518,12.095069,0.71203613,1.4091797,0.5350952
-3.459016,6.996477,11.566587,-0.27493286,-0.5764618,-0.72032166
-1.329412,-1.9664152,13.895457,-1.3167572,-0.5913849,-2.081726
0.94727576,-1.1661837,19.695236,-1.6224823,0.20756531,-1.987442
1.2588332,0.1703985,13.100737,-1.6304779,1.6163788,-1.9001007
0.45069036,1.7186524,6.517608,-2.7079926,-1.9927368,-1.858551
-0.37532705,-0.26712152,1.034573,-2.2493896,-2.2867432,-0.64733887
1.77E-04,-0.9355995,3.4916472,-1.0605621,-1.9906006,-0.5791626
0.97587,-0.4314046,2.9461255,0.79992676,-1.9496002,0.31884766
7.6528106,6.9323363,8.916374,1.7959442,-2.1903381,0.82325745
18.06197,6.009125,26.62746,-1.4019775,-0.45129395,-0.08595276
-0.31884578,0.46538377,0.35356066,-0.7425842,-0.3133545,-0.28622437
1.2941692,0.40056503,24.53449,1.712326,1.8869629,0.6165924
1.3326081,-3.0483902,3.3885553,0.8473358,0.16282654,-0.25372314
-1.4790252,-5.0737433,6.38073,3.3016968,3.0470276,0.93296814
-1.5424246,3.2101266,6.3516006,2.016449,2.0302277,1.121521
0.17973228,-0.117643654,5.300881,1.5786285,1.0400696,1.2136688
0.5935172,5.0676036,9.931183,1.0960693,1.1492615,0.9510803
0.2612815,0.2205828,8.978861,0.83454895,0.856308,1.4458923
1.9837505,9.087139,12.247769,0.7791443,1.0986633,0.97665405
2.7536755,7.674609,11.881304,0.17408752,0.15963745,0.084487915
-3.6506288,2.214692,12.6980715,-0.6557617,-0.6190796,-1.2614746
1.492536,0.43723187,16.801537,-1.3849335,-1.1756744,-2.2303314
0.4752915,-1.6165862,15.347292,-1.4499207,1.2877502,-1.8809204
1.0364089,2.5923462,9.882537,-2.3506012,-0.8678131,-1.7264557
-1.4111874,1.6264316,5.3928533,-2.584961,-2.1008606,-1.3781128
0.41562903,-1.277827,2.8144405,-1.6102295,-1.595398,-0.983963
0.001964644,-1.0209905,1.5449704,-0.4389801,-1.6747589,-0.29953003
1.0585712,1.0092374,2.5126507,1.1381531,-2.0854187,0.9984894
11.7934675,8.130096,11.597349,1.5605164,-1.7546539,0.786499
10.979919,4.9557576,22.759314,-1.9591064,-0.08325195,0.14201355
-2.898388,-5.4440107,22.13083,-0.32606506,2.575653,-1.0180511
-0.9276311,-3.0587223,7.8372793,1.3192444,0.15750122,-1.1006165
-2.3591137,-5.2891526,5.628598,2.2140656,1.7671204,1.1652069
0.9130849,7.8534627,11.871628,1.8694458,1.3069153,1.6264648
-3.5165699,0.88841283,1.9972061,2.1421509,1.8896179,0.62564087
3.3004541,1.8757861,10.001879,1.631897,0.35884094,1.2791901
0.04124677,0.22211228,8.763161,0.7706299,1.1332855,1.3409729
0.99842274,5.725436,11.040363,0.8798218,1.620636,1.3878479
2.5515275,7.058895,11.768148,0.55545044,0.77375793,0.6362915
0.70601857,6.7534165,10.625274,-0.32339478,0.08560181,-0.12962341
-0.90806735,-2.2710567,13.315655,-1.0488434,-0.18391418,-2.192505
-0.23014116,2.0934708,20.613111,-1.41156,-1.9575806,-2.1871796
2.0331101,-2.8166935,14.44223,-1.4658966,0.9378052,-1.8271332
-1.1431557,1.1456023,4.698594,-2.4810944,-1.0830078,-1.4383087
-1.014718,-0.1766463,2.9224906,-2.046463,-2.1903381,-0.662796
0.25354713,-0.6291612,2.4234922,-0.8400574,-1.6518555,-0.42204285
0.870698,0.2334877,1.7404143,0.8425293,-1.7322845,0.4940796
6.157368,4.0198336,7.705911,1.5930176,-1.5991211,1.0054169
13.874155,6.4675803,24.242516,-2.1173096,0.04244995,-0.26651
